"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Internal Rotation",,"",0,"normal",10,8,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Internal Rotation",,"",1,"normal",10,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",60,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",90,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",90,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Reverse Grip Lat Pulldown (Cable)",,"",3,"normal",90,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Bench Press (Dumbbell)",,"",0,"normal",45,11,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Bench Press (Dumbbell)",,"",1,"normal",45,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Bench Press (Dumbbell)",,"",2,"normal",45,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Bench Press (Dumbbell)",,"",3,"normal",45,8,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Bicep Curl (Cable)",,"",0,"normal",40,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Bicep Curl (Cable)",,"",1,"normal",60,12,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Bicep Curl (Cable)",,"",2,"normal",60,12,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Bicep Curl (Cable)",,"",3,"normal",60,12,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Hex Press (Dumbbell)",,"",0,"normal",35,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Hex Press (Dumbbell)",,"",1,"normal",40,12,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Hex Press (Dumbbell)",,"",2,"normal",45,8,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Hex Press (Dumbbell)",,"",3,"normal",45,6,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Cable Fly Crossovers",,"",0,"normal",20,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Cable Fly Crossovers",,"",1,"normal",30,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Cable Fly Crossovers",,"",2,"normal",30,10,,,
"Another day","2 Aug 2024, 17:41","2 Aug 2024, 18:23","","Cable Fly Crossovers",,"",3,"normal",30,8,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Single Arm Lat Pulldown",,"",0,"warmup",20,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Single Arm Lat Pulldown",,"",1,"warmup",20,20,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","External Rotation",,"",0,"normal",20,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","External Rotation",,"",1,"normal",10,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Internal Rotation",,"",0,"normal",10,8,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Internal Rotation",,"",1,"normal",10,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Stretching",,"",0,"normal",,,,254,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Bench Press (Dumbbell)",0,"",0,"warmup",35,8,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Bench Press (Dumbbell)",0,"",1,"normal",45,11,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Bench Press (Dumbbell)",0,"",2,"normal",45,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Bench Press (Dumbbell)",0,"",3,"normal",45,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Arnold Press (Dumbbell)",0,"",0,"warmup",15,8,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Arnold Press (Dumbbell)",0,"",1,"normal",20,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Arnold Press (Dumbbell)",0,"",2,"normal",20,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Arnold Press (Dumbbell)",0,"",3,"normal",20,8,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Triceps Pushdown",1,"",0,"normal",40,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Triceps Pushdown",1,"",1,"normal",40,12,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Triceps Pushdown",1,"",2,"normal",40,12,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Triceps Pushdown",1,"",3,"normal",40,11,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Bicep Curl (Cable)",1,"",0,"normal",40,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Bicep Curl (Cable)",1,"",1,"normal",40,11,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Bicep Curl (Cable)",1,"",2,"normal",40,12,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Bicep Curl (Cable)",1,"",3,"normal",40,12,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Incline Bench Press (Dumbbell)",2,"",0,"normal",30,12,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Incline Bench Press (Dumbbell)",2,"",1,"normal",35,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Incline Bench Press (Dumbbell)",2,"",2,"normal",35,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Incline Bench Press (Dumbbell)",2,"",3,"normal",35,8,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Chest Supported Y Raise (Dumbbell)",2,"",0,"normal",15,8,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Chest Supported Y Raise (Dumbbell)",2,"",1,"normal",10,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Chest Supported Y Raise (Dumbbell)",2,"",2,"normal",10,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Chest Supported Y Raise (Dumbbell)",2,"",3,"normal",10,8,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Reverse Grip Lat Pulldown (Cable)",,"Close grip.",0,"normal",45,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Reverse Grip Lat Pulldown (Cable)",,"Close grip.",1,"normal",75,12,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Reverse Grip Lat Pulldown (Cable)",,"Close grip.",2,"normal",90,10,,,
"Chest and Arms before breakfast","30 Jul 2024, 05:35","30 Jul 2024, 06:29","","Reverse Grip Lat Pulldown (Cable)",,"Close grip.",3,"normal",90,10,,,
"Camp Shelby Treadmill","29 Jul 2024, 06:00","29 Jul 2024, 06:59","","Stretching",,"",0,"normal",,,,120,
"Camp Shelby Treadmill","29 Jul 2024, 06:00","29 Jul 2024, 06:59","","Spinning",,"",0,"normal",,,,360,
"Camp Shelby Treadmill","29 Jul 2024, 06:00","29 Jul 2024, 06:59","","Treadmill",,"",0,"normal",,,2,1322,
"Camp Shelby Treadmill","29 Jul 2024, 06:00","29 Jul 2024, 06:59","","Stretching",,"",0,"normal",,,,180,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Stretching",,"",0,"normal",,,,120,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Rowing Machine",,"",0,"normal",,,1,300,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Stretching",,"",0,"normal",,,,143,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","External Rotation",,"",0,"normal",10,8,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","External Rotation",,"",1,"normal",10,10,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Internal Rotation",,"",0,"normal",10,8,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Internal Rotation",,"",1,"normal",10,10,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Single Arm Lat Pulldown",,"",0,"warmup",10,5,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Single Arm Lat Pulldown",,"",1,"normal",30,10,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Single Arm Lat Pulldown",,"",2,"normal",40,12,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Single Arm Lat Pulldown",,"",3,"normal",40,12,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Single Arm Lat Pulldown",,"",4,"normal",40,12,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Smith Machine)",,"",0,"warmup",135,10,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Smith Machine)",,"",1,"normal",185,8,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Smith Machine)",,"",2,"normal",215,6,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Smith Machine)",,"",3,"normal",215,6,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Smith Machine)",,"",4,"normal",215,8,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Smith Machine)",,"",5,"normal",215,6,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Chest Supported Incline Row (Dumbbell)",,"",0,"warmup",30,5,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",40,12,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",40,10,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Chest Supported Incline Row (Dumbbell)",,"",3,"normal",40,10,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Dumbbell)",,"",0,"normal",60,8,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Dumbbell)",,"",1,"normal",60,10,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Dumbbell)",,"",2,"normal",65,7,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Dumbbell)",,"",3,"normal",65,8,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Shrug (Dumbbell)",,"",4,"normal",65,8,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Seated Row (Machine)",,"Sinagle arm...",0,"normal",30,20,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Seated Row (Machine)",,"Sinagle arm...",1,"normal",30,20,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Seated Row (Machine)",,"Sinagle arm...",2,"normal",30,24,,,
"Baby BACK ribs","28 Jul 2024, 15:30","28 Jul 2024, 17:23","","Seated Row (Machine)",,"Sinagle arm...",3,"normal",45,20,,,
